KOR_1,KOR_18,KOR_2,KOR_3,KOR_4,KOR_5,KOR_6,KOR_7,KOR_8,KOR_9,CPI_China,CPI_Euro,CPI_G20,CPI_G7,CPI_OECD,China_exports,China_imports,China_trade_balance,Euro_Composite_business_confidence,Euro_Composite_consumer_confidence,G20_Composite_business_confidence,G20_Composite_consumer_confidence,G20_Composite_leading_indicator,G20_exports,G20_imports,G20_trade_balance,G7_Composite_business_confidence,G7_Composite_consumer_confidence,G7_Composite_leading_indicator,G7_exports,G7_imports,G7_trade_balance,OECD_Composite_business_confidence,OECD_Composite_consumer_confidence,OECD_exports,OECD_imports,OECD_trade_balance,WGS10YR,WTB1YR,WTB6MS,WCURRNS,WDDNS,MORTGAGE30US,FF,WPCREDIT,WPRIME,CURRCIR,EXPINF1YR,EXPINF2YR,EXPINF30YR,IRLTLT01USM156N,LNU02000000,LNU02300000,REAINTRATREARAT10Y,REAINTRATREARAT1YE,UNRATENSA,DEXKOUS,DJIA,NASDAQCOM,KOR_10,KOR_11,KOR_12,KOR_13,KOR_14,KOR_15,KOR_16,KOR_17
293339.69,24.472,33033.25667,1085384.02,25.72733333,25.60133333,23.09066667,24.556,23.79533333,23.79533333,26.20961,24.99466667,27.57538,25.60513667,26.33451333,61.58222,51.58150667,10.00071567,23.83721667,23.47447667,23.55082333,23.33321667,23.65241667,322.3245667,324.0717667,-1.747180167,23.75083667,23.33776667,23.62238667,121.4611067,140.59717,-19.136054,23.67465333,23.34577,236.0505,250.04,-13.989577,1.62,0.06,0.04,2049.7,3706.4,3.04,0.07,0.25,3.25,502.7911,0.40943406,0.362944797,0.467850787,0.382666667,35270.66667,13.51,0.027544277,-0.35662431,1.33,1119.326,33878.044,13959.008,3190.964,1027.218,0.704,0.73,1.1196,1.5574,0.6582,0.5
293339.69,24.472,33033.25667,1085384.02,25.72733333,25.60133333,23.09066667,24.556,23.79533333,23.79533333,26.20961,24.99466667,27.57538,25.60513667,26.33451333,61.58222,51.58150667,10.00071567,23.83721667,23.47447667,23.55082333,23.33321667,23.65241667,322.3245667,324.0717667,-1.747180167,23.75083667,23.33776667,23.62238667,121.4611067,140.59717,-19.136054,23.67465333,23.34577,236.0505,250.04,-13.989577,1.58,0.07,0.04,2054.7,3816.8,2.97,0.07,0.25,3.25,502.7911,0.40943406,0.362944797,0.467850787,0.382666667,35270.66667,13.51,0.027544277,-0.35662431,1.33,1116.382,33979.126,13897.296,3187.27,1004.696,0.7,0.73,1.1166,1.6042,0.6528,0.5
291090.9177,24.28322581,32852.73817,1076632.61,25.6211828,25.57569892,22.9572043,24.2483871,23.58053763,23.58053763,25.96085323,24.78236559,27.35584194,25.41091237,26.12916667,61.01454516,50.93314624,10.08140575,23.65116398,23.30501237,23.35388118,23.11920269,23.43867366,319.1964785,320.6750591,-1.478562349,23.54359301,23.1373172,23.4198172,119.9511914,139.4573823,-19.50618097,23.4726086,23.14636935,233.7067258,248.1585161,-14.45186984,1.63,0.05,0.04,2057.7,3922.5,2.98,0.07,0.25,3.25,499.0032097,0.412982403,0.362716012,0.463097895,0.377849462,34985.46237,13.3983871,0.022058199,-0.364692115,1.30483871,1111.376,33944.418,14065.052,3162.6275,969.325,0.6875,0.7275,1.146,1.63775,0.657,0.5
285468.9871,23.81129032,32401.44194,1054754.084,25.35580645,25.5116129,22.62354839,23.47935484,23.04354839,23.04354839,25.33896129,24.2516129,26.80699677,24.92535161,25.6158,59.59535806,49.31224516,10.28313097,23.18603226,22.88135161,22.86152581,22.58416774,22.90431613,311.3762581,312.1832903,-0.807017806,23.02548387,22.63619355,22.91339355,116.1764032,136.6079129,-20.43149839,22.96749677,22.64786774,227.8472903,243.4548065,-15.60760194,1.60,0.06,0.04,2062.1,4013.1,2.96,0.06,0.25,3.25,489.5334839,0.421853261,0.362144052,0.451215665,0.365806452,34272.45161,13.11935484,0.008343006,-0.384861626,1.241935484,1122.75,34360.578,13699.224,3179.164,971.4,0.662,0.686,1.1248,1.6378,0.6344,0.5
285468.9871,23.81129032,32401.44194,1054754.084,25.35580645,25.5116129,22.62354839,23.47935484,23.04354839,23.04354839,25.33896129,24.2516129,26.80699677,24.92535161,25.6158,59.59535806,49.31224516,10.28313097,23.18603226,22.88135161,22.86152581,22.58416774,22.90431613,311.3762581,312.1832903,-0.807017806,23.02548387,22.63619355,22.91339355,116.1764032,136.6079129,-20.43149839,22.96749677,22.64786774,227.8472903,243.4548065,-15.60760194,1.65,0.05,0.04,2066.2,3818.3,2.94,0.06,0.25,3.25,489.5334839,0.421853261,0.362144052,0.451215665,0.365806452,34272.45161,13.11935484,0.008343006,-0.384861626,1.241935484,1122.62,34200.644,13265.402,3156.5675,967.09,0.65,0.665,1.101,1.63,0.615,0.5
285468.9871,23.81129032,32401.44194,1054754.084,25.35580645,25.5116129,22.62354839,23.47935484,23.04354839,23.04354839,25.33896129,24.2516129,26.80699677,24.92535161,25.6158,59.59535806,49.31224516,10.28313097,23.18603226,22.88135161,22.86152581,22.58416774,22.90431613,311.3762581,312.1832903,-0.807017806,23.02548387,22.63619355,22.91339355,116.1764032,136.6079129,-20.43149839,22.96749677,22.64786774,227.8472903,243.4548065,-15.60760194,1.64,0.05,0.03,2066.8,3904.3,3.00,0.06,0.25,3.25,489.5334839,0.421853261,0.362144052,0.451215665,0.365806452,34272.45161,13.11935484,0.008343006,-0.384861626,1.241935484,1129.642,34115.296,13397.832,3167.658,965.608,0.644,0.66,1.141,1.6576,0.635,0.5
285468.9871,23.81129032,32401.44194,1054754.084,25.35580645,25.5116129,22.62354839,23.47935484,23.04354839,23.04354839,25.33896129,24.2516129,26.80699677,24.92535161,25.6158,59.59535806,49.31224516,10.28313097,23.18603226,22.88135161,22.86152581,22.58416774,22.90431613,311.3762581,312.1832903,-0.807017806,23.02548387,22.63619355,22.91339355,116.1764032,136.6079129,-20.43149839,22.96749677,22.64786774,227.8472903,243.4548065,-15.60760194,1.59,0.04,0.04,2068.8,4114.5,2.95,0.06,0.25,3.25,489.5334839,0.421853261,0.362144052,0.451215665,0.365806452,34272.45161,13.11935484,0.008343006,-0.384861626,1.241935484,1119.614,34404.716,13708.272,3227.506,985.048,0.632,0.66,1.2114,1.727,0.7394,0.5
297879.0239,24.6036129,33494.67742,1093393.135,26.29425806,26.85451613,23.09793548,24.92019355,23.70193548,23.70193548,25.97369161,25.00251613,27.68433097,25.77566452,26.47806,64.79706258,53.02272645,11.77433271,23.93783032,23.64290452,23.54711226,23.22370368,23.56104516,339.9771226,337.1336129,2.843519742,23.70171484,23.30468194,23.60132194,126.105989,147.2666161,-21.16063748,23.65885097,23.32528968,248.2306129,262.7448581,-14.51431542,1.60,0.05,0.04,2074.0,4243.6,2.99,0.05,0.25,3.25,505.7019548,0.471302472,0.392559565,0.465037881,0.356258065,35352.66452,13.53419355,5.88781E-05,-0.439259312,1.397419355,1111.615,34627.28,13730.4525,3238.018,985.934,0.62,0.66,1.214,1.655,0.7938,0.5
299947.3633,24.73566667,33676.88333,1099832.977,26.45066667,27.07833333,23.177,25.16033333,23.81166667,23.81166667,26.07948,25.12766667,27.83055333,25.91738333,26.62177,65.66401333,53.64114,12.02286633,24.06313,23.76983,23.66137667,23.330293,23.6705,344.7439333,341.292,3.451942667,23.81442,23.41609667,23.71597667,127.76092,149.0430667,-21.28216067,23.77407667,23.43819333,251.6278333,265.9598667,-14.332101,1.50,0.05,0.04,2077.8,4075.6,2.96,0.06,0.25,3.25,508.3967,0.479544007,0.397628817,0.467341583,0.354666667,35532.7,13.60333333,-0.00132181,-0.448325593,1.423333333,1114.952,34524.608,13961.626,3264.466,1002.574,0.636,0.66,1.304,1.6876,0.8876,0.5
299947.3633,24.73566667,33676.88333,1099832.977,26.45066667,27.07833333,23.177,25.16033333,23.81166667,23.81166667,26.07948,25.12766667,27.83055333,25.91738333,26.62177,65.66401333,53.64114,12.02286633,24.06313,23.76983,23.66137667,23.330293,23.6705,344.7439333,341.292,3.451942667,23.81442,23.41609667,23.71597667,127.76092,149.0430667,-21.28216067,23.77407667,23.43819333,251.6278333,265.9598667,-14.332101,1.51,0.08,0.06,2079.5,4159.2,2.93,0.06,0.25,3.25,508.3967,0.479544007,0.397628817,0.467341583,0.354666667,35532.7,13.60333333,-0.00132181,-0.448325593,1.423333333,1123.948,33968.056,14095.682,3273.96,1012.752,0.668,0.664,1.369,1.701,0.915,0.5
299947.3633,24.73566667,33676.88333,1099832.977,26.45066667,27.07833333,23.177,25.16033333,23.81166667,23.81166667,26.07948,25.12766667,27.83055333,25.91738333,26.62177,65.66401333,53.64114,12.02286633,24.06313,23.76983,23.66137667,23.330293,23.6705,344.7439333,341.292,3.451942667,23.81442,23.41609667,23.71597667,127.76092,149.0430667,-21.28216067,23.77407667,23.43819333,251.6278333,265.9598667,-14.332101,1.50,0.08,0.06,2081.0,4268.6,3.02,0.10,0.25,3.25,508.3967,0.479544007,0.397628817,0.467341583,0.354666667,35532.7,13.60333333,-0.00132181,-0.448325593,1.423333333,1132.802,34065.49,14279.316,3289.818,1028.842,0.762,0.682,1.466,1.7668,0.994,0.5
295899.7087,24.4126129,33214.91129,1085405.222,26.53212903,27.11854839,22.54848387,24.45396774,23.39983871,23.39983871,25.64192645,24.65287097,27.38753484,25.49708871,26.19407839,64.61428774,52.15983419,12.45444539,23.66157,23.3430829,23.22646097,22.87873313,23.21606129,332.8849484,329.8952258,2.989716258,23.38003806,22.96205065,23.28613194,123.3767445,143.590529,-20.2137931,23.34723839,22.99331419,241.3890161,255.9092516,-14.52028642,1.47,0.07,0.06,2082.0,4514.2,2.98,0.10,0.25,3.25,499.9640419,0.473017712,0.39295644,0.461160489,0.322322581,35047.13871,13.40419355,0.003954942,-0.452517011,1.345483871,1131.836,34499.59,14538.9,3270.878,1040.612,0.772,0.688,1.414,1.7116,0.9448,0.5
292863.9677,24.17032258,32868.43226,1074584.406,26.59322581,27.14870968,22.07709677,23.92419355,23.09096774,23.09096774,25.31376129,24.29677419,27.05527097,25.18186774,25.87330968,63.82699355,51.04885484,12.77812968,23.3604,23.02302258,22.90027419,22.54006323,22.87523226,323.9907097,321.3476452,2.643046452,23.05425161,22.62151613,22.96374839,120.0886129,139.5011258,-19.41251742,23.02710968,22.65965484,233.7099032,248.3712903,-14.66142548,1.34,0.07,0.06,2085.9,4383.0,2.90,0.10,0.25,3.25,493.6395484,0.46812299,0.389452158,0.456524668,0.298064516,34682.96774,13.25483871,0.007912506,-0.455660574,1.287096774,1142.8675,34637.8125,14647.6,3269.158,1045.844,0.754,0.69,1.4292,1.7134,0.9102,0.5
292863.9677,24.17032258,32868.43226,1074584.406,26.59322581,27.14870968,22.07709677,23.92419355,23.09096774,23.09096774,25.31376129,24.29677419,27.05527097,25.18186774,25.87330968,63.82699355,51.04885484,12.77812968,23.3604,23.02302258,22.90027419,22.54006323,22.87523226,323.9907097,321.3476452,2.643046452,23.05425161,22.62151613,22.96374839,120.0886129,139.5011258,-19.41251742,23.02710968,22.65965484,233.7099032,248.3712903,-14.66142548,1.36,0.08,0.05,2085.8,4250.6,2.88,0.10,0.25,3.25,493.6395484,0.46812299,0.389452158,0.456524668,0.298064516,34682.96774,13.25483871,0.007912506,-0.455660574,1.287096774,1144.114,34898.614,14605.242,3239.456,1048.25,0.77,0.7,1.4084,1.6558,0.93,0.5
292863.9677,24.17032258,32868.43226,1074584.406,26.59322581,27.14870968,22.07709677,23.92419355,23.09096774,23.09096774,25.31376129,24.29677419,27.05527097,25.18186774,25.87330968,63.82699355,51.04885484,12.77812968,23.3604,23.02302258,22.90027419,22.54006323,22.87523226,323.9907097,321.3476452,2.643046452,23.05425161,22.62151613,22.96374839,120.0886129,139.5011258,-19.41251742,23.02710968,22.65965484,233.7099032,248.3712903,-14.66142548,1.26,0.07,0.05,2086.2,4348.4,2.78,0.10,0.25,3.25,493.6395484,0.46812299,0.389452158,0.456524668,0.298064516,34682.96774,13.25483871,0.007912506,-0.455660574,1.287096774,1150.834,34631.386,14585.48,3227.862,1041.026,0.758,0.7,1.4032,1.6322,0.931,0.5
293104.729,24.1883871,32899.76452,1075726.945,26.6416129,27.19903226,22.03612903,23.75709677,23.10677419,23.10677419,25.31736129,24.30870968,27.06610968,25.19042581,25.88374194,64.2029,51.36855806,12.83433516,23.36480645,23.01957419,22.89752581,22.53593742,22.87106774,322.1772581,320.8600645,1.317187419,23.05453226,22.61081935,22.96336774,118.5983871,139.0295968,-20.43121355,23.02795806,22.65195484,231.3603871,247.5680323,-16.20767806,1.26,0.07,0.05,2087.0,4552.6,2.80,0.10,0.25,3.25,493.6872258,0.480680942,0.394258542,0.45517339,0.296774194,34671.22581,13.2516129,-0.001637813,-0.493973077,1.274193548,1152.258,35030.752,14742.962,3257.41,1048.236,0.76,0.7,1.4284,1.6544,0.9676,0.5
294549.2968,24.29677419,33087.75806,1082582.177,26.93193548,27.50096774,21.79032258,22.75451613,23.2016129,23.2016129,25.33896129,24.38032258,27.13114194,25.24177419,25.94633548,66.45833871,53.28677742,13.17156806,23.39124516,22.99888387,22.88103548,22.51118258,22.84608065,311.2965484,317.9345806,-6.637966774,23.05621613,22.54663871,22.96108387,109.6570323,136.2004226,-26.54339032,23.03304839,22.60575484,217.2632903,242.7484839,-25.48519355,1.22,0.07,0.06,2088.5,4618.8,2.77,0.09,0.25,3.25,493.9732903,0.556028652,0.423096845,0.447065726,0.289032258,34600.77419,13.23225806,-0.058939729,-0.723848097,1.196774194,1146.312,35003.998,14790.754,3220.78,1051.772,0.76,0.714,1.4214,1.6656,1.002,0.5
294549.2968,24.29677419,33087.75806,1082582.177,26.93193548,27.50096774,21.79032258,22.75451613,23.2016129,23.2016129,25.33896129,24.38032258,27.13114194,25.24177419,25.94633548,66.45833871,53.28677742,13.17156806,23.39124516,22.99888387,22.88103548,22.51118258,22.84608065,311.2965484,317.9345806,-6.637966774,23.05621613,22.54663871,22.96108387,109.6570323,136.2004226,-26.54339032,23.03304839,22.60575484,217.2632903,242.7484839,-25.48519355,1.34,0.08,0.06,2090.3,4304.8,2.87,0.10,0.25,3.25,493.9732903,0.556028652,0.423096845,0.447065726,0.289032258,34600.77419,13.23225806,-0.058939729,-0.723848097,1.196774194,1157.112,35373.344,14810.514,3115.09,997.795,0.765,0.7525,1.37875,1.61975,0.991,0.5
294549.2968,24.29677419,33087.75806,1082582.177,26.93193548,27.50096774,21.79032258,22.75451613,23.2016129,23.2016129,25.33896129,24.38032258,27.13114194,25.24177419,25.94633548,66.45833871,53.28677742,13.17156806,23.39124516,22.99888387,22.88103548,22.51118258,22.84608065,311.2965484,317.9345806,-6.637966774,23.05621613,22.54663871,22.96108387,109.6570323,136.2004226,-26.54339032,23.03304839,22.60575484,217.2632903,242.7484839,-25.48519355,1.26,0.07,0.05,2089.9,4364.7,2.86,0.10,0.25,3.25,493.9732903,0.556028652,0.423096845,0.447065726,0.289032258,34600.77419,13.23225806,-0.058939729,-0.723848097,1.196774194,1173.666,35188.714,14646.46,3127.55,1013.618,0.826,0.83,1.4136,1.667,1.0388,0.6
294549.2968,24.29677419,33087.75806,1082582.177,26.93193548,27.50096774,21.79032258,22.75451613,23.2016129,23.2016129,25.33896129,24.38032258,27.13114194,25.24177419,25.94633548,66.45833871,53.28677742,13.17156806,23.39124516,22.99888387,22.88103548,22.51118258,22.84608065,311.2965484,317.9345806,-6.637966774,23.05621613,22.54663871,22.96108387,109.6570323,136.2004226,-26.54339032,23.03304839,22.60575484,217.2632903,242.7484839,-25.48519355,1.31,0.07,0.06,2090.9,4545.9,2.87,0.09,0.25,3.25,493.9732903,0.556028652,0.423096845,0.447065726,0.289032258,34600.77419,13.23225806,-0.058939729,-0.723848097,1.196774194,1166.356,35355.278,15015.924,3185.478,1043.438,0.89,0.92,1.4138,1.6716,1.0448,0.75
305592.7919,24.94193548,34489.47849,1114553.11,27.81650538,28.62075269,22.43247312,24.28462366,23.82403226,23.82403226,25.94226989,25.04580645,27.85202151,25.88521882,26.62825538,69.94431344,55.05471022,14.88961183,23.95782957,23.52645968,23.40683871,23.05333312,23.37400161,335.4655376,341.3054516,-5.839941935,23.61275699,23.04863511,23.50030968,118.7845473,146.4376065,-27.65305914,23.5875043,23.11685043,237.6977258,261.7337097,-24.0358672,1.30,0.07,0.06,2092.9,4698.2,2.87,0.08,0.25,3.25,506.9388925,0.606221512,0.45541393,0.463438465,0.310913978,35556.93548,13.58064516,-0.049295073,-0.785451609,1.108602151,1159.414,35377.202,15305.842,3158.84,1043.428,0.898,0.93,1.4824,1.736,1.0404,0.75
310010.19,25.2,35050.16667,1127341.483,28.17033333,29.06866667,22.68933333,24.89666667,24.073,24.073,26.18359333,25.312,28.14037333,26.14259667,26.90102333,71.33870333,55.76188333,15.57682933,24.18446333,23.73749,23.61716,23.27019333,23.58517,345.1331333,350.6538,-5.520732,23.83537333,23.24943367,23.716,122.4355533,150.53248,-28.09692667,23.80928667,23.32128867,245.8715,269.3278,-23.45613667,1.35,0.08,0.06,2096.8,4409.5,2.88,0.08,0.25,3.25,512.1251333,0.626298657,0.468340763,0.46998756,0.319666667,35939.4,13.72,-0.04543721,-0.810093013,1.073333333,1167.0825,34904.5425,15256.1775,3140.138,1038.484,0.938,1.006,1.5194,1.765,1.0854,0.75
310010.19,25.2,35050.16667,1127341.483,28.17033333,29.06866667,22.68933333,24.89666667,24.073,24.073,26.18359333,25.312,28.14037333,26.14259667,26.90102333,71.33870333,55.76188333,15.57682933,24.18446333,23.73749,23.61716,23.27019333,23.58517,345.1331333,350.6538,-5.520732,23.83537333,23.24943367,23.716,122.4355533,150.53248,-28.09692667,23.80928667,23.32128867,245.8715,269.3278,-23.45613667,1.33,0.07,0.05,2097.2,4364.4,2.86,0.08,0.25,3.25,512.1251333,0.626298657,0.468340763,0.46998756,0.319666667,35939.4,13.72,-0.04543721,-0.810093013,1.073333333,1171.838,34719.558,15106.152,3126.41,1036.645,0.965,1.02,1.5665,1.837,1.087,0.75
310010.19,25.2,35050.16667,1127341.483,28.17033333,29.06866667,22.68933333,24.89666667,24.073,24.073,26.18359333,25.312,28.14037333,26.14259667,26.90102333,71.33870333,55.76188333,15.57682933,24.18446333,23.73749,23.61716,23.27019333,23.58517,345.1331333,350.6538,-5.520732,23.83537333,23.24943367,23.716,122.4355533,150.53248,-28.09692667,23.80928667,23.32128867,245.8715,269.3278,-23.45613667,1.37,0.07,0.05,2098.3,4480.0,2.88,0.08,0.25,3.25,512.1251333,0.626298657,0.468340763,0.46998756,0.319666667,35939.4,13.72,-0.04543721,-0.810093013,1.073333333,1180.86,34342.29,14891.418,3075.966,1007.052,0.97,1.038,1.6008,1.9322,1.0996,0.75
306247.8155,24.96,34724.36022,1113841.804,28.0412043,29.29873118,22.26533333,24.27376344,23.7576129,23.7576129,25.89716946,25.05109677,27.85503914,25.85246215,26.61584882,69.8186572,52.73634624,17.08231824,23.85193527,23.37955419,23.28222645,22.9514914,23.24953677,343.3326753,345.4054065,-2.072721097,23.50932624,22.91108518,23.38192581,123.9103249,149.7039729,-25.79364796,23.48224538,22.98128486,246.1629355,267.900729,-21.73772441,1.51,0.08,0.05,2100.1,4641.1,3.01,0.08,0.25,3.25,505.7771591,0.537339876,0.423886984,0.464218126,0.335569892,35533.50968,13.56903226,-0.017457562,-0.641016838,1.029462366,1182.44,34346.092,14608.874,2946.56,946.0675,0.9875,1.0475,1.6935,2.0465,1.15125,0.75
301231.3161,24.64,34289.95161,1095842.232,27.86903226,29.60548387,21.7,23.44322581,23.33709677,23.33709677,25.51527097,24.70322581,27.47459355,25.46561613,26.23561613,67.79192903,48.70229677,19.08963677,23.40856452,22.90230645,22.83564839,22.52655548,22.80202581,340.9320645,338.4075484,2.524626774,23.07459677,22.45995387,22.93649355,125.8766871,148.5992968,-22.72260968,23.04619032,22.52794645,246.5515161,265.9979677,-19.44650806,1.55,0.09,0.06,2101.9,4642.1,2.99,0.08,0.25,3.25,497.3131935,0.418728168,0.364615277,0.456525548,0.356774194,34992.32258,13.36774194,0.019848635,-0.415581939,0.970967742,1189.73,34447.154,14484.956,2966.1225,966.8975,1.0075,1.0675,1.81175,2.116,1.17825,0.75
301231.3161,24.64,34289.95161,1095842.232,27.86903226,29.60548387,21.7,23.44322581,23.33709677,23.33709677,25.51527097,24.70322581,27.47459355,25.46561613,26.23561613,67.79192903,48.70229677,19.08963677,23.40856452,22.90230645,22.83564839,22.52655548,22.80202581,340.9320645,338.4075484,2.524626774,23.07459677,22.45995387,22.93649355,125.8766871,148.5992968,-22.72260968,23.04619032,22.52794645,246.5515161,265.9979677,-19.44650806,1.57,0.10,0.06,2105.0,4440.5,3.05,0.08,0.25,3.25,497.3131935,0.418728168,0.364615277,0.456525548,0.356774194,34992.32258,13.36774194,0.019848635,-0.415581939,0.970967742,1190.3125,34740.8675,14689.5825,3012.468,997.92,1.03,1.088,1.8626,2.1614,1.192,0.75
301231.3161,24.64,34289.95161,1095842.232,27.86903226,29.60548387,21.7,23.44322581,23.33709677,23.33709677,25.51527097,24.70322581,27.47459355,25.46561613,26.23561613,67.79192903,48.70229677,19.08963677,23.40856452,22.90230645,22.83564839,22.52655548,22.80202581,340.9320645,338.4075484,2.524626774,23.07459677,22.45995387,22.93649355,125.8766871,148.5992968,-22.72260968,23.04619032,22.52794645,246.5515161,265.9979677,-19.44650806,1.65,0.10,0.06,2105.4,4527.7,3.09,0.08,0.25,3.25,497.3131935,0.418728168,0.364615277,0.456525548,0.356774194,34992.32258,13.36774194,0.019848635,-0.415581939,0.970967742,1178.404,35521.072,15115.696,3015.068,1001.496,1.072,1.1,2.006,2.3032,1.2954,0.75
301231.3161,24.64,34289.95161,1095842.232,27.86903226,29.60548387,21.7,23.44322581,23.33709677,23.33709677,25.51527097,24.70322581,27.47459355,25.46561613,26.23561613,67.79192903,48.70229677,19.08963677,23.40856452,22.90230645,22.83564839,22.52655548,22.80202581,340.9320645,338.4075484,2.524626774,23.07459677,22.45995387,22.93649355,125.8766871,148.5992968,-22.72260968,23.04619032,22.52794645,246.5515161,265.9979677,-19.44650806,1.59,0.12,0.06,2107.6,4664.8,3.14,0.08,0.25,3.25,497.3131935,0.418728168,0.364615277,0.456525548,0.356774194,34992.32258,13.36774194,0.019848635,-0.415581939,0.970967742,1169.728,35707.752,15328.954,2984.126,1003.158,1.132,1.124,2.0332,2.2768,1.4208,0.75
312814.74,25.64333333,35793.00667,1146777.987,28.52966667,30.29133333,21.64166667,24.50466667,24.23633333,24.23633333,26.46989333,25.641,28.5649,26.42691333,27.26843,75.95590333,59.22324333,16.73266,24.18063667,23.56489333,23.59581,23.27570467,23.52893667,364.1887667,374.3686333,-10.17966367,23.84013333,23.165345,23.68081333,130.0614933,160.50111,-30.43961667,23.81381333,23.226231,262.2596667,289.9584333,-27.69867333,1.54,0.15,0.07,2109.9,4780.8,3.09,0.08,0.25,3.25,516.026,0.57862945,0.463729023,0.489040533,0.364,36352.63333,13.88333333,0.038266177,-0.60667082,0.91,1181.876,36115.246,15793.8,2949.31,1000.13,1.158,1.146,1.9058,2.1344,1.3254,0.75
312814.74,25.64333333,35793.00667,1146777.987,28.52966667,30.29133333,21.64166667,24.50466667,24.23633333,24.23633333,26.46989333,25.641,28.5649,26.42691333,27.26843,75.95590333,59.22324333,16.73266,24.18063667,23.56489333,23.59581,23.27570467,23.52893667,364.1887667,374.3686333,-10.17966367,23.84013333,23.165345,23.68081333,130.0614933,160.50111,-30.43961667,23.81381333,23.226231,262.2596667,289.9584333,-27.69867333,1.53,0.15,0.07,2112.9,4483.6,2.98,0.08,0.25,3.25,516.026,0.57862945,0.463729023,0.489040533,0.364,36352.63333,13.88333333,0.038266177,-0.60667082,0.91,1179.9175,36233.1125,15838.1425,2975.51,1034.088,1.176,1.154,1.9536,2.1524,1.2784,0.75
312814.74,25.64333333,35793.00667,1146777.987,28.52966667,30.29133333,21.64166667,24.50466667,24.23633333,24.23633333,26.46989333,25.641,28.5649,26.42691333,27.26843,75.95590333,59.22324333,16.73266,24.18063667,23.56489333,23.59581,23.27570467,23.52893667,364.1887667,374.3686333,-10.17966367,23.84013333,23.165345,23.68081333,130.0614933,160.50111,-30.43961667,23.81381333,23.226231,262.2596667,289.9584333,-27.69867333,1.60,0.16,0.06,2114.9,4544.3,3.10,0.08,0.25,3.25,516.026,0.57862945,0.463729023,0.489040533,0.364,36352.63333,13.88333333,0.038266177,-0.60667082,0.91,1183.132,35926.73,15960.086,2984.316,1017.542,1.258,1.214,1.9716,2.1892,1.3304,0.85
312814.74,25.64333333,35793.00667,1146777.987,28.52966667,30.29133333,21.64166667,24.50466667,24.23633333,24.23633333,26.46989333,25.641,28.5649,26.42691333,27.26843,75.95590333,59.22324333,16.73266,24.18063667,23.56489333,23.59581,23.27570467,23.52893667,364.1887667,374.3686333,-10.17966367,23.84013333,23.165345,23.68081333,130.0614933,160.50111,-30.43961667,23.81381333,23.226231,262.2596667,289.9584333,-27.69867333,1.61,0.19,0.09,2117.1,4683.1,3.10,0.08,0.25,3.25,516.026,0.57862945,0.463729023,0.489040533,0.364,36352.63333,13.88333333,0.038266177,-0.60667082,0.91,1189.02,35534.1925,15741.6975,2912.33,982.204,1.338,1.26,1.8402,2.0078,1.3644,1
306565.9142,25.04924731,35237.13785,1125782.128,27.63197849,29.17563441,21.03010753,24.71262366,23.70531183,23.70531183,25.80600409,25.126,28.01594839,25.86536925,26.79277032,76.62084796,56.6040557,20.01679387,23.61314043,22.9583428,23.04945032,22.73562714,22.96187591,356.8234495,364.7897247,-7.966172108,23.27327312,22.59806194,23.11467247,125.4739428,155.481331,-30.00738817,23.25033376,22.65255794,252.1976237,281.5752667,-29.37768086,1.43,0.24,0.10,2121.0,4887.4,3.11,0.08,0.25,3.25,506.1161613,0.587953119,0.462960732,0.477145544,0.341096774,35504.53118,13.54731183,0.025721774,-0.645714214,0.856774194,1184.576,34572.314,15408.272,3001.314,1005.798,1.35,1.27,1.8334,2.006,1.3596,1
304066.3839,24.8116129,35014.79032,1117383.784,27.27290323,28.72935484,20.78548387,24.79580645,23.49290323,23.49290323,25.54044839,24.92,27.79636774,25.64075161,26.60250645,76.88682581,55.55638065,21.33044742,23.38614194,22.71572258,22.83090645,22.51959613,22.73505161,353.8773226,360.9581613,-7.080775484,23.04652903,22.37114871,22.88821613,123.6389226,153.4734194,-29.83449677,23.02494194,22.42308871,248.1728065,278.222,-30.04928387,1.48,0.27,0.13,2121.6,4616.5,3.10,0.08,0.25,3.25,502.1522258,0.591682587,0.462653416,0.472387548,0.331935484,35165.29032,13.41290323,0.020704013,-0.661331571,0.835483871,1178.26,35685.378,15569.406,3000.628,1004.282,1.36,1.27,1.783,1.964,1.2968,1
304066.3839,24.8116129,35014.79032,1117383.784,27.27290323,28.72935484,20.78548387,24.79580645,23.49290323,23.49290323,25.54044839,24.92,27.79636774,25.64075161,26.60250645,76.88682581,55.55638065,21.33044742,23.38614194,22.71572258,22.83090645,22.51959613,22.73505161,353.8773226,360.9581613,-7.080775484,23.04652903,22.37114871,22.88821613,123.6389226,153.4734194,-29.83449677,23.02494194,22.42308871,248.1728065,278.222,-30.04928387,1.44,0.25,0.13,2122.6,4600.7,3.12,0.08,0.25,3.25,502.1522258,0.591682587,0.462653416,0.472387548,0.331935484,35165.29032,13.41290323,0.020704013,-0.661331571,0.835483871,1183.514,35677.128,15313.322,2986.622,999.594,1.368,1.27,1.764,1.95,1.2788,1
